flightid,espera
72a4922d5f1a1097696c09917eb2b3bd,1
d891350b53dfd4b1fddc4a782db2b750,1
f8b4d0bbcc7641463204ca270f89c038,1
eaaa04ea65a76b7edacb89dbf80fd524,1
47e5ade608a2a2fc5983489b86db307d,1
c16313d8357d8e56e30d288eb688cec9,1
6cb99997edeec035d9e53741267aff2a,1
7a55d2844db2480db20bc4eae6a35af0,1
e295e36b76f52a202af6c3ea971ff9d3,1
4e4d088e383b86123756043bd94b9519,1
d2541dacfffce2e9d2b8666333e3d5dd,1
f37f9ece7c8bcfb617b9262dbc138a03,1
de9fe531a68d0a1be01924456941e2e5,1
23ce6c16a3c724d50be0ede7b7a7f94c,1
54d3d46cd966ff41d9bea8863d75ef65,1
08ee3545ae68edce796cdfb34cf51847,1
1574ae0e825f8452df81ea8f1b4bd29a,1
1e24e0433e30dac5f9583464e165f6dc,1
5bde96e9ce10dfd7eaf334f302045976,1
54e4e5ca7dac47f8afe8ca6fed6fb6ba,1
fbee5721de0108cf96ad351fc123b16e,1
ecdc3165358bd8e6fd5e427abc0aa6e7,1
341a20a43afe16c75f6e6f85cedd615b,1
ec56dd4bf50b10fbd6ecf48ef08369f2,1
ba7a83d39368834af1b93eac0b162f56,1
59ffb7b7a0117a77995627916042f44a,1
4141c5c0d1f8f9e6dcd857bca48af232,1
004e9e8797647f690087948f8ba7789b,1
a5d56d40177afc7206d1437fca1c961b,1
50be7c2683d0e28830042f444f743af2,1
e080e8bf1ccef1a3346a08db614d4ac8,1
3f5808090764c392ae1bf01eeac4b87f,1
a62c37da28e19dc245db81b7e2bdf9b6,1
ba5857cbbc531d3b7e20201745c37a85,1
5bfb7a600513890043fe10a91ed99443,1
d0df40c8052f8066f91700c2fef11077,1
3eb83e37abf3356e100bba06663de2f9,1
662fc7134258b97a6b769316748dafac,1
64fa108c08ad2cff711c330a5cfa3997,1
21661c2b528942fb428e06996751e0e9,1
2c52b9c2f8b9e54ad78014430fa9903c,1
4ff8a3b44b9f6dfac6a9088626378c1f,1
033d135e1c312a62c66659bf3ee275d1,1
dc7d557ecf8bbb63dc4807151ef508fb,1
51f630baef54caf50a2abe06e7b920fb,1
b578279d64d1faed0bcdc2745d1e9ffe,1
17b773b97c757c0914b078c97e3e5eea,1
67787df60c8b10f244f5cad825068450,1
654bd9c18c8b9977a4c46b154732e9a4,1
c6b3e97aba89a8e2936b187281640615,1
a3abeb314dd46e64c01c500765e56135,1
c065ce5f404179163e644b17a6e22674,1
cc40e199cc04273f5227f1f7dabdb88b,1
4b532532d0dd248040b8e8c313289aad,1
ec6569fa5dc2e10058b1fd1cb9706af6,1
4137da18688bd7c34e4c412effc53ada,1
103bbc3fb7eb67ad2daacc5b4245dd44,1
4b8ae2b5db4907313cc9fb4b5095fb81,1
16041ac45e49a8391440b31373d6a441,1
ffb2500556ab9816bb06e1b7e1bbc580,1
35c3258eb1ffa9a50473eed15d5b0874,1
3448425717efcc1436908625fd9109c3,1
c697b7aa85e8824b195cadc6d1e5928e,1
78f83b533b740430c52f80ed44170fbd,1
5ef02dddbe8850153dff5c6b2ca50449,1
6e4d7c0e21f49e0fc947a33f5974ea0a,1
3dfedc3e41ff69e377075a44758794c9,1
23390508af98d6af584145afc51261ca,1
42876a44789f4a927337afb58c88f7d4,1
8f26def53fc86e59451223f0b145feed,1
12788cf05d626c300b68a7f1b105c66d,1
9c2460c5bea635ac7fe21aa0c7b48d96,1
df80481f9b2583a7ef5f5fd2dc7fbfc2,1
a32a6a3115cfad00889c5611722eb0b0,1
80a5d6ad935401c2dfcc77fb06fc32a8,1
5859b4b5ab0f62d043f0b9126d78dd97,1
6ef7b6caa2ae1f33ab2c225f95f1b36b,1
d8a1245e15cdd82a2f4b2ca42643a163,1
d6530ea5d2f909cb7e3d06dc3f919f6a,1
248e913f25dbf7737311c1fa8da057b0,1
070af3dcca169e2eef223af6eaf4633a,1
bc478668741b8d6ab5c19941db42d709,1
4a22aa4be0d202719b09280ee869a18d,1
baf5cfd059f2a95c4be54b0ee0f4239b,1
83acadd415085183a3322e08024b2ff4,1
8253a25ebf9df54b7d8d177d9104453f,1
14ace23da959770e5c66734187fdb807,1
dc5404bc138eff3817bb5ebeb8f16838,1
406ca6e903d98f25f43a8930d10d7f24,1
3a381dae2f3960a30eb88ff9a33a5457,1
fd170695d5be66d969c7884969f4b692,1
065792fdabbcfbb2a2844110ced6ce8f,1
47dc185482f31ce7a7b26e10f1f5fea3,1
7869a80d2dc353d7ab1fc840dd6fc5b5,1
f049f2651d16e2bf0bd16df9c71f07ce,1
988b0f65f0ff8e179b3d6c948d52a6a5,1
9cd2c6c380eaad6626d6cc7bf7885dd2,1
83abf312f99f65eaa4d4ebd711d76c5e,1
c287a05a458387839875b194071bb890,1
9b0f0c4b80c83f57e47089bd3ed26bcd,1
24aaac59d52a574480a0477afb5a180b,1
626041c488f7754953178b69bfabc827,1
13338e22e33bd14a913b05f88b43d742,1
9d78455aa97569ec5c4ec9ae68c1539b,1
ec836763cc1f87ce3fe5b11b7cf8766b,1
22d2d247d036ef41a238c8894d977517,1
95d2d7f38ad6a68e6bf7eb0709d0b3f0,1
1549e17fdbc3639be4d215de5f64f778,1
fdcfccc71a27c06346da2507b841799a,1
d1ce1efa44c78497bb7b93f92cf37557,1
5ad7ebd8c8e0c0ee7265b6449a392ca0,1
bb87cf1866feb35cacc2dccf3dcda90a,1
510eb70530f3068602a5caf991ea69ee,1
59016c3b3d89776f8b39ce758a8c9b65,1
d12eb9622634d5a9722d8ecbe66d1c68,1
65ac722aac386e332f782dd405c722bc,1
c953381284a1e9515a923f6e7d14112c,1
1da98777c965cf484647c426bd2341b8,1
388536408123b079b797a506cb00493c,1
d59e9d9b922cb5ed80164975e5193cdd,1
1426e81dfdd2614380728c3c222c8121,1
bc598ae6347def7c6db039a10a25e1cd,1
f3413d1a5c2c67db286d7a4cbf275a54,1
b213312641f0fdb73f9cc031b021d1d9,1
7579cbc6e34f6c7645dd4d8dae1a7662,1
7e370ee0bfc8237633d9b624f0416967,1
76d38409f38f69aa99982ed10c1e2a76,1
4a9e00cdb1878a813d8ab1db9ebe1d78,1
73bce2c4ee056ae72cd3d5398a21acc4,1
f92b367b91d45bb9e2b2427f1739ee71,1
2e4173451bcf9c3beb02a9cff7dc7fc9,1
498e6050306ec383f62101eb9b736812,1
407789c55a8c7b75a1846757bc8dc8e8,1
b175b143b9541360100795ff674dacc9,1
caac4721479c76e2b82aa551bc575c07,1
1220d84e17006026c69bc0d6c1050a3b,1
39b7072de97dbe2a5faf936333fa38a6,1
2d1725a1c5182ce3f34222b6d0943cfd,1
21aacb028223decc67a368c3346eb887,1
7f012f879acf2ac1d5516ed76699a471,1
f22b8be781a1a77cdf689d677372cafc,1
fe34c5e69e5d7e142e69f856dfb8cf94,1
738fa7ea0b6600c8d0402f296d5483e5,1
35946c6f9b7b7190f9a12334b20569c2,1
202761a274dc25055a0058594ad2790d,1
944af21e2927ef3f4605b6f36f2ea5a4,1
28ad842a7585e01fe59718490ad29cc9,1
7f34fa5537fd839a654b892383aff76c,1
2584dafd2560a6fe9407183881806cfd,1
6457c0d7b976f759817eb1aab1fa0f9c,1
0fea4277d8c234a39bed4b9ebc74517a,1
a1b1a2577750d018538158563e222593,1
cefabab2621dc3eb24a8109a7c8399ef,1
a7e59525beb4fd1dccc959fb4f05d01e,1
9a49bac326e0c03055fd05063f1567c9,1
cb1cba527fc20ba66e3d9526753311f7,1
035502aff4da69320becc55d9a88f4d8,1
7c180528c03fb9426f25c13a3462d060,1
ea94842bb5e2b75ffd99743c3bbfa1cb,1
8a5e664af9e51e6628abeb533c702413,1
817cc7f8db30e7c27b7953e980c90083,1
ae9eb3516b42cc0f208c492d06b90dbb,1
73761241040f29445ac122590bab73a8,1
c580c3a25071f866d008668f8a5f9856,1
ce258bc5681559c338497d4e899add29,1
aade1162ea7a9929e4dec310a983ffe0,1
7ce51964f640930c5edc94389330c5e9,1
19183797053f167d1db860d66c6712f7,1
fb9b4c1fd17e5b4d35b583cfb73d39e7,1
ee940172979e51036f00da9cff4332ab,1
6611a8e8a2a76906566e0fdbfb5a8345,1
34e0aa9111e2bfc5af45ff4b2569c42d,1
ac1b3f9a52b64d6a286c4d7695c614d5,1
ddfdc6e62329d70b15df2d081ed6d57a,1
6ed46e353decd7d901729233f19fab63,1
defb1c6e3203b36fb45f43d8489ffb0c,1
dc25284c81902447f0452e097e736197,1
ac2d0f2cc237c568c35e1928b51c8372,1
f8c10b0083329c9e8e0e59e390362c7a,1
63346a89f3b700873ab04722cb95292b,1
c589765be71f3bbb053c2bc932c98a1d,1
c483b86ead284751943d75f364c78768,1
06e41d997cee374804945b55937d5727,1
d3ba4994920e77ddd4b071b569786770,1
a4cf48a66f6f14cf5cd8d2e78d93fffd,1
1d341ea2bcf04d4a8c2cb3cef8e8919a,1
61cbcbe0bf9d5e5ba2c3c4d340925fbb,1
ba4dc1fa20eac0800e95532844acc803,1
764b9de651a3e6b407e716c6bbbf0ecc,1
f414942a92f51d1972ca9f7358ab7526,1
7e5a34cce0f808052bd72506f0afcd76,1
2e9e7edb885ea8dfe335e47f1873cc09,1
1d69922cb9dabe934ce9c11894adb93a,1
448ba52f2161aa288189c9c854907e48,1
87d47fe5102f6c92c25d3fcd9c5827c7,1
20b2ab48be1f9b6dbbd5ef54ebdcd52c,1
1648a460e1e0e4042fe6012af9fcd295,1
e3d590b74004a2b0b411b02e71f33276,1
215cf1b76ec0cdf638725a1ad748923a,1
bb643298c0ad0129a05ae67f2c1656b2,1
826a0b2a27308c2cd73e6ba23b67837c,1
8ebc1f76257306eaa8a137237330a65e,1
56c0743cef447c4b4d592ddd0fd7b859,1
66fa6622e5458bd23dcf0ffd22e72e59,1
9fc12e640f60f888a442102b95bfee56,1
112ba57c5dfafe755de8104c51a0b02c,1
ad79b2e6fa0fe85acff1af3e7d323ace,1
82045219147ac627d91403f5389df1d4,1
e77679d5dff1e8907956696d8f89d67d,1
add07ceb917ca4739e39fb4e550dafc8,1
025e5027a1187617354fa1b4e2213680,1
f22feca76b6d501001dd9edb253ffa83,1
19f532febb02259dff976230231e0f5e,1
f6d08ff2acc5c9021b8181b458360f5e,1
8c8b5e667461ca4639ac5bf8817786eb,1
4809cd7ee866e6d3f3e5449988687859,1
1d36156c28edea3bd8bae24acb519dd9,1
505ea62a55346c7858d2d840537a5f80,1
caae77743d873296d7605ca50ddc95ad,1
8cbb7a09291c9c872105972fce13503b,1
129429383b345f26f0cca3b4d15aa77a,1
cb275dc976221ddab0927f5d801075dd,1
0616be3e20af16d82a32baf72db8eff0,1
db86b63fc37401f67888d5a696aa7653,1
352032b5e347367c3a4b1ca5090de8eb,1
0f0f2219bcd7e01d46fbd49d3e9fe1d9,1
9ddd9ebbf1fb8588a54b2cf6aa009033,1
aa4775d41eb762db29b386b8a221e346,1
cecf3f0610d08931b741ad8b5633d7c8,1
d3cb4a928f2bab7c607634fc2a31089f,1
37927f1884545c7d8cbabb60504f47b5,1
6d32a99227ed9bcc174d83784afeb729,1
45dca9b5af97134ef99959d994f1e146,1
433616ae6fdd0323e549bd04609c4bf5,1
eb5c52e57ca38405ada5a79a2b6453d3,1
86d3cf311a968cb706d707c09cd6e18a,1
6a2e01362236a19ef091cc02d90735bd,1
9ae4738908fdb9bf960d6d601c54489b,1
d686d6a563641a7784661780c19afd3c,1
e3aa2c1e87b12ce16049092ed03e8e9e,1
008f163ba43bb47783dc513516d226d4,1
d93f962fb62d4106a71ac66ea80f95f8,1
4098d0fb79dedf16a779767b6cd2cef1,1
a750d0ef182732b669d19a5101b0c127,1
beec86ba16a718278d76a24645175b6a,1
5b48bd96edaca75074948bf928f66e77,1
e4202d4bb3b8eb81978f95fa63cac2f9,1
780a26b99e1b4859badddd547fda0777,1
648faab19de601787c4da4d93e886610,1
dba54f8ebcdce393a168c6f197c82d7a,1
5ea36311fbf73fca422578cb713e3687,1
7a9d41171e870b09d4837fae8aa3fecd,1
da98cd2fad9f76ee3a1ffbdc8e8f7f8d,1
9d436d81f74ae2b13a5f09db99ebcda1,1
c857772d65bd5b29a95e5dff722089f5,1
fa139228c5db7c2accee8ae2799dc63a,1
fc04435950f92e1b5cfad03772a53f25,1
a2ec686d9a892cd37c77c7d1f349b2d2,1
d4531d8a1884df95d2ab186bedbdef99,1
cb330629a115b578586fe7d7ba37bd43,1
d9e25c8bc23b2fe28f6b7effd874ce94,1
8a0ad83357e81cbeedb27c6dbba10108,1
aa4a93e94ad0a6046ec5db9dd4ad855d,1
be70ffe096b857a9b10e8ded7f86c349,1
acd74df5aaa9e78ad1ad471a5343642e,1
2c19658ca46c99ae7975a25e2ef58bea,1
d4c800a21a975452ce904139a5bb7d62,1
9f52fac91c3bcaada73e93f8607908e8,1
18167b7aae4977561adf3c1d40415d60,1
84c7f2174d1e286f3f960dd011efef3f,1
20c07d204d4f1f880d820603f2ee947f,1
7ece594fb7edaf25403090e70d7e2ae4,1
a8cbf10a9a894d710f63bb8f3ced06ab,1
9acdcaeb23ee76a0902e4ccb9893541f,1
6f0530d047b1d44cd2c881e332c2df77,1
42dd03ccc36720acb60a6ba30bb8f9dc,1
fac88f65e94c8fea675bfd10ed5ed662,1
6f4e59a4a035f34cb175952ebd0c8d71,1
81b4a82776e192e093060be89210897e,1
803bf3eb190b4595e3838e7b4199bb84,1
98dd281540b23cdc16ec77549d298d1c,1
c8ddca716b3808f022e3dda216f15cea,1
e38eee045c75c60a90759c32d5ce6ddf,1
19c7fb4e71f959c79f9c6330bde42de7,1
26a11c732cc121fc9aef2b920f6e9a3c,1
4b5baefe986e2a8e3bc307f8f9fdedc7,1
42f4ac4bac98a3a95de27b4e5471bcbf,1
3bbb62f8b726d2d0d1dcad5c4f3f1cef,1
66e26d88ee50b33dc7cf82b024336eaf,1
c5206ee497666c935cefcdbdfa298ebd,1
33005e10897b31d41701b1f88e8221ec,1
952ac2cf019b4affa10211b53137c5ae,1
350f2b789dd4ed84e640d9e960b6e0ab,1
58a0733812e7a3997799f7d17fb953a6,1
f44cb3729ecb331617a68b1cd0771348,1
cb12879a7ed6c391dba0f5f36ff0efb9,1
04fc087ac17547760baa55f66bc64ccd,1
38f7979b88c577123e71c2f46d73684d,1
1df75766d17215a6a892cff2f5617707,1
4bf58cf80f4469f650ab24cfa4fd6c97,1
cc29c438dded3470cb0423e8b3e92ea3,1
ca725c307201b85821796096815f2ac0,1
81090b2afecd757a29558648a8302e4a,1
1adb1a33a7552e22bc51d62f0bbd0ccf,1
842930cafce804358119ff9c1cf53f85,1
af1f57debd1501e140a287a27bf0d91a,1
4df80fc4bba75db95c7450360ab106ad,1
525b46e57f784112a0cb7bdd96642d8c,1
661c23ae631c4bc8be02006e16db0fb8,1
4ae39aa01c76f3741c3afe4ddde73de4,1
6ab232dbc9523fa2d20c3b567413fef3,1
2404ee06fbe9c0cbe671eed707d2d6e2,1
f279059df20ecc0390c06e10e43abd85,1
0e2a18c708e93c57d404cf7cbcc31bcb,1
f7ce11609467a314f365f1e6e66e7e56,1
02bf480ac923e14660fb2cbf788684f7,1
8e6f959a5434ecb382af6dc2c86d6b12,1
141e119cad9afd12777e6400186ee28d,1
5303f15ecf64545a95f4e660dea413c7,1
c92a6dc165c7ff744b67187272324e23,1
a75235c7b3f8db709e6764b81e3c2780,1
b2ec15007e4c9f5cc9aef42ed2d5d7d3,1
52465217e84609c092ac848dad590165,1
86695cc86babc10f0420f1597ee40e51,1
8686005aaf40bdd23bdb5e0c03afa057,1
91efb666f7553853b0afcd315a69dc0c,1
d3e6c9b7bd4d2cb69382635944a6afa7,1
da09356602e7ebfc18fec0e150eaf0e5,1
31c41a2f60d259988796a859f731fb39,1
4dc96f911bf81727a12116ce597ab728,1
cd1546c2d324a776db16b4ac6bf63139,1
81d96162aae1a453d85107537a48f0c0,1
3ee9e202d891fb1b2eeaf0a7cff93f55,1
e65cf73ba6fd79a4610ccb9c91891f31,1
fc2617872e3de7964ba4426e22e18d3a,1
547c2cf14d618065c5ca533a3c2386ea,1
387ac22deaa8a4d3b7405e261bd7d398,1
781f8a37055014c6c8699be3b012e309,1
fe10ee9c3a7461aedd966426db586ca1,1
dd980accbeeedbdb8c365afd9631f820,1
a043f15fd9e9670ccdb9d6a93bc511a9,1
a786d391b2291ff3f060733549f0ca59,1
df37b91801fc27af548e3a62da196d37,1
32e0fd3bf6f09b2be871806db2db8c44,1
7dbe1b7bdcae80abdab8007ad4b49f9c,1
5db9f13001ab533f40f1b9987dd6c6c7,1
d52f7e0cf961f291d9271aa14d765b4e,1
3a0a98e9d11784fabc5aa2d6967d09cd,1
3563f403e0c48a83755a891ae1e14de1,1
ff4badd9f2e01af7e0d54bee93b51eb4,1
d9fe83f0b0cfffefcd75fa0fa38edcbf,1
1886d4fd2fbbbae77bfb37233a931645,1
26df89259f5af57957bfea047be0f0f0,1
dbf273d868a369119e25946dbb541b25,1
41dae9679e2e5a89a9e03eba7a364438,1
1104261f176c37090e81551ce4fac221,1
dda910050953ecf1788d203622d0d4cc,1
9cfff5035360349e5ade9c30d674cde9,1
c9dbe2dbff39d08e18572d21508d92f6,1
b27b6b4b128a48cc6325a1018488c127,1
d1a2629bf34e279ae9fd4dd08216aea2,1
a28f89377249a69c408d7eb83ab1f64a,1
0ab73f09431a5df07c2722e334a16c87,1
df87f0d123ec044dcf86bd34c1191308,1
fdfc4fbe75ff49152862b544914ed920,1
cc676c368087fc6452e059ce752f63fb,1
3ba1365219e810cc1297347564ca5c70,1
b8985cc799567054cb9fa90ceee4f30a,1
7688ae584b7b4c2e167cd6dd78dc0f3c,1
8b673a52ef1fdd418005fb0aa43bf088,1
f78c602bd4ee72e45b41eb046aadb40b,1
755e3d0781c655df72d9f94bf805767d,1
df73e4f5bcd63d340ebcf2366d0eb4aa,1
45c6c1a137a6d2593e3870a49fe6a076,1
ec94b4491b40cf0410e204024427fc00,1
73d9e8d7f197c12a7c24d89a39b505c6,1
8a7c80a5be867da676aa254991cf7437,1
9451b22dd7cd4d8a95e17805b9adeb3c,1
6a72363611731785aaf220a8a1bac0c9,1
e7ad308abe04f1e8297ebb2d0b404824,1
f6bcd6b1968cceea1c4ff4a2a1bba130,1
2a2e63dd3235088e1f6fabaa218e43c9,1
615eff39c62ec368c5ff8f8390ef7331,1
7fcc01cd090141c81df0b5a71716a674,1
22b366bfa0853a6e19f5839992568d5a,1
eaa44ec4d8e6db4575043fab36218fb4,1
9b7ccb74bc43c4c617ec4785786e602c,1
a32a1dca8cb1e0e69804cad5b82d31b4,1
ff3149034c0340beb327255f80e825b6,1
87617e595992d6b245ce5841f33e6663,1
de7d42fd0fb252ea96317db3e11b7c10,1
d96889db2e06d029566062acf725ebe0,1
25d8c8b8b9ffc38fc7952f435c2af8f6,1
170c3624773e72bce54ec73edf61ab15,1
5e9b2eb21e81e1c350b1872ac4f49541,1
a296bb64ca79c8326c3995e1daffbdf1,1
7d9fe7f56717c2bc9ae88d39d0ae98c2,1
72e046d7eafa29b5a3fdf7c9899e831a,1
528780989f287183bf975f89e1848699,1
ca90cf244f9638735bde74c2e3eb9059,1
0e236aca5fc0f83433f2ced11ba6dcb4,1
bea3504eb98cee04c92cffb13c344b93,1
d875f583004905338357490386e0ab46,1
b4bc378336f1ed2fb534434eabc197bc,1
b64689793e36086552510311c22f914d,1
a4135d9e1d35714a5fdca554c342b0c4,1
7e381208f4b24f30d3783f2cc83d856e,1
358f132450001ed1496889a6d77518b8,1
fe009eb343e44f6b0889a9879debfbd7,1
5f1115876e1fc8ebaab077d43bc79413,1
34e7a3ab223b1c3ea1deaad5b8e78b4a,1
79b5a26591ffd599fc24ddff2652f262,1
ea1504e4cdc92e8eaa840779afc51068,1
956ef80a442af00db9a393b76c8ec376,1
4d0473866c0c051b1f9f917c1206c380,1
34ab725d81fb2024802d01b531c6e919,1
6c0fe5f685178af3b185b7e85fa5563d,1
b0bef22624df9213201a3353ed45d684,1
8a68f8bf7ab67ecd0755115e4ddacdce,1
f01594e2ebc19e745dd67a0449afddba,1
76af7b4b5ac979e6535b8112488a1fb7,1
c3b34c30468c2dfc3b8955a6b41929d4,1
ad48927c2408744ca624d61da2e36bd1,1
94b8af6e86ba228bb21007d8aaeb0101,1
6e3fca266f654239c26a3386a75e41c1,1
5692a47d0fb32d9eea504366cd1173f2,1
a1c798818ecbaed986e0d8fbd3778fbe,1
1e4c97f3dd77d5c9cae191bd21f58402,1
18218272e393fc839c03b82d14748160,1
6b81d8cbddd3e1688466950df1e772f9,1
8763846c434153af96c9e85a33a30c59,1
1649a42fcb4dbd10909739ad7c801ada,1
bb1d3a3303802ba8b1c92af6e5369321,1
2dd39be53e5be12e7459f3e0b9debb01,1
a99d217b03779e4ecf92eb41e2fc2d2f,1
ace3a38fa972620b78461760a6e80d81,1
2ce1e057727c00deac117204140261fa,1
c4a9e14a78aa1e7545d365d4e9dbf3cf,1
03f40dcc959c4f8c574b35749db6501e,1
c8b693b9bb08c3067a86e71df9ef04b6,1
cabaa7353ff6f67cdd8bd7dbc73e4418,1
fe07e2d4262d2bea6c965b8adc7bedb1,1
fc0e6322253dd0277bf4757196b18da8,1
dd92ec8058f70cf82b1eb64b513dff03,1
69f493dd920f5cb61df4c87e1d009d6b,1
e1a88945e5cb87912b1faae94384420d,1
d592d5f9e0871bc7475e311b7a69137f,1
f88e3151cbfc38797472609a9e373a7f,1
0f13382f54bf2de4ef10c36e3374f139,1
08c8a16fd90f1e25eb386d6fae993a56,1
d960784c897ddcbcdc6abb3f0c7ae6a9,1
7bc406d6a3e836b59f8eb65aecad6ff8,1
9836f9ce8820a5abf3112d3a809b4c72,1
58aa75b3601f16ac0b24dd1066938f69,1
a47b3eb896f4abab583e1fb96a0d1d2e,1
1a5984ce98d4f491eececf9af4ac749f,1
76987f61d1860894b29ab30440ac080b,1
eb632e3eea0ef168a7a831059ed51cd4,1
d8b034259292a1ee796960c1fc2224ef,1
6e7b584ae1708ea34b620482f95fccfe,1
66d2f74a65f03e1354c1a0bba6e4ee50,1
4ae29e3fa8390f3f9b6f24ce3e679d35,1
1ee5a9f302b2a0c2c3cd55e956c578b2,1
f8a4f78f92e3100b90127b49aca5cc57,1
f38d9e11485d79e8dde18f57033aeae7,1
2b472042ef12195b872152be2677de14,1
88ad9e380f2a287d5a348ed1b8e92181,1
80d2c69edaa427d8af85a75f0cc9a15f,1
9ba102884657ff3eeba324c3ab8012a1,1
2f4978b1644a7f79850df36c9aa7c02d,1
e4cc942c417ef386ba10830f807d18fb,1
d7049e4713cf27a38b7a59dd980dc825,1
16bcc75fa4447e0c10db73e39c4143b5,1
4e49826b3cd287eb5bbbab663d4e01b4,1
200cb7189ab987c53e4d5a682b9ae6ac,1
98fb2baa6928cb53f2cab856f8e3c7cd,1
a84ab8c6468f637fc73e1a85e0a0b130,1
6c3c79430c1a60b4331cf9323ee7130e,1
c8964b0f79d21968e6b95000ba088338,1
8b3e429b6be054196053bb53dc03aabd,1
11c63030b5cecc1b1205b9ff3fb17ab7,1
c602c7e41a830f3d0a6039fbf4b453dd,1
3079d510c48864830557442626824246,1
1c03b3298f6040822a46ff86a05f1d55,1
e7ccade79784d75ac29774a5841cbdd9,1
77349c42176da4d79ee3a338cf5e7d8f,1
0359898d0cd0e5cf9de7bd6efaf75091,1
342c0e176f5ad00a9d6f5b528287ac21,1
4649718a59ec31b938406cebbce1a863,1
cebd65bd7fcece8744ef764ffaf140ae,1
c45e4d3d155353511841987149b0d8a7,1
d8ac63b079026892bddb3ab90fd4d7e5,1
826af0d28b87b81a1f7698943b36b455,1
84a66793a7db00a100aa5fd253664e28,1
b830ca2b5204d65ce1464e47f09017d8,1
16a6ec671512d1ff09c879bd545a166d,1
2a1a15ebd3a9d8cbe92d14721ed78b53,1
c0d2639093630d39e6ac9730d60cff31,1
13d7a0667efe0bfd0ea465e70571339c,1
d9f418b39080ccb8e19da75f2a06f9c8,1
43bb3049a08abd71f4dc7a84e90fb0ec,1
62c9738a21fd757ecbe6dcc5e2d616dd,1
88fe1cc13166bb9ad4b1c42043e9a702,1
cc7de6a31e5bb3ff4f0daf4107fd6ca6,1
6a0188f218a5584713939bdd0747bdb0,1
49b69dd4c43704be3debaf6a0f79d512,1
27b052eb9a00c6a5097c86777029d24d,1
615fe1d8e7b1d4356206954e751b2169,1
ae73df851d46998233ce271aae0166bd,1
2b99e24f63c419180eb7c7dedfce5f49,1
21907f4b77d56d766243562d40c84b8a,1
6e4a9072190496f39e89ad97346523b3,1
f39047593b9dc6995b0cd65a3dff198f,1
b02b2c0a5bb8a89334498a047855daee,1
97b9c93fc3159fc89432cf975f8cd561,1
d2665683cc25dad90637b6bc2d5e339b,1
515a3607f802b353541676e59a2e4244,1
f77ef3b9aa6819ad2e514b591371a6a0,1
7b1e226d22410e2c7dad124c7eb606ce,1
035e9f1f810341e0079c99a0f9063eb2,1
ce25d1adf48be04dee9285f8b8cb538f,1
bc37cbf483c1351526a2678b01bacd4f,1
864fe2e0a3ee9157a6507faad52955d0,1
cab5cc85e634aad621d197841120d851,1
438c8166c85798ab4952b7d8ee26cfe6,1
9902cf4d0a11545efac7771a6c84586e,1
e88d0a4cbaf367c38e34d9e06b1cf6d7,1
5b64748615d1f1f5a472b10afee76ef7,1
6adfaf580eaec01c222bad6c1cf9a675,1
79c88abd25f866491ac32909c2e03ea6,1
bb0e7b669b11c8d3fd5e623ae66692ba,1
e83ce0908591c4d9c82dbc068cb02b48,1
daecf61b28703cbc3e32f9933be153d1,1
b28f090c8aba9ebc62a55e4df491da9e,1
66e45f5a22e447d97b3f317e79be1b7b,1
bb42717a55dc4d44e392a4b58ac08f96,1
18e617f572b33881099decee5022c9cf,1
7c22b298e93552c82850a06f5b93b246,1
8b025a556ce3902623bf72c96f6fb9f4,1
bb4693c84ebf7dc2cd55e4b5760c90ec,1
bf1bea4c0c3d7829effdebd4fca0d4ac,1
b6333cad526ebffaf179a5594a1f6532,1
acc70b4b3962da6bdb21ce0fd1764b0d,1
ca962f0acfe5cefc5c7b17544444356f,1
83cfc6d5674ef9ee9c3455adcc820ed1,1
43e494f5b5baa04c9722d4518c0e7f93,1
2811ece472e3394ddd6109266cc4d97d,1
8eae4fc098eccbe39c826b8674784ec3,1
c83d59251da76ad2acb412fc7c033d0b,1
254e4757a3f1b5550ae9ee72fe2d4591,1
2c783f7ca2b9fe0ae812ac45041cd444,1
f75f0e7c85520bac4e7227d983914cbb,1
95abccac0130146fd69db73015b5b134,1
fda23ce324ef236e4036518429945581,1
165d8c50830f3ee59d8df455f1d5003b,1
27c14f6ab75a75f6ec0137696068d8a3,1
3d02b5b2511bab1c780b196f8f0d9750,1
c515f86f483f10d9145f5eafa1913671,1
e8e212b197c79920e1dbf7a6f269cf9c,1
7b09bf75907fadf5cd82dc08216b1328,1
927a7359ada7bcb538b86447ae3f4207,1
b6f1e3d35886a942df01ee741817b796,1
7ff0626e8aa3abc7b2c81da8bf4c3334,1
49ebd2447b5c0f2e129d91e5cf474088,1
35f5a06d5e25c16f940ebb80fb743a5f,1
ac4f16b004e350d82d78159d98c1ff19,1
c0e007bf8a8bb0ecfd2f66966486ac36,1
a331e169e474dab65cb082cf0ec665d0,1
c17bba94ceeb5d67fce79b4df619a32b,1
31d2c6d2084f881fa0128d3cf8a72e7f,1
d47257e421db17562e0c2f30fc407aa0,1
fbba1c8d8862e87e8dcabfbb8fe84132,1
fc5e5b867a9f2bd5687d2f7251014c37,1
064b30ed421623c8533c2e1420ff828d,1
a9fe83d4f49aaf4b82ae64c1f04be8cc,1
1bcf8094ebe1b4101541049c7d8f3a99,1
353845c28920afe5e1dda87b33c0346f,1
9ca577258649272cd7f88ca4c57c08a5,1
97391343d82be9b246c8654c81c5b9af,1
